1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
